Transaction_ID,Year,Season,Category,City,State,Customer_ID,Product_ID,Payment_Mode,MRP,Discount_%,Quantity,Return_Flag,Out_of_Stock,Hour_of_Day,Selling_Price,Revenue,Margin,Discount_Amount,Profit,Profit_Margin_%,Date,Hour_Bin
T140,2023,Summer,Beauty,Mumbai,West Bengal,C24,P396,UPI,48257.01,55,4,1,0,15,21715.65,86862.6,106165.44,26541.3555,65146.950000000004,75.0,2023-06-15,Afternoon
T141,2019,Monsoon,Grocery,Pune,Karnataka,C647,P302,COD,22791.33,8,4,0,0,7,20968.02,83872.08,7293.240000000005,1823.3064000000002,62904.06,75.0,2019-09-15,Morning
T142,2023,Festive,Mobiles,Delhi,Delhi,C287,P101,UPI,31695.29,60,4,0,0,15,12678.12,50712.48,76068.68,19017.174000000003,38034.36,75.0,2023-11-15,Afternoon
T143,2022,Festive,Home,Kolkata,Tamil Nadu,C725,P310,COD,27051.71,38,1,0,1,3,16772.06,16772.06,10279.649999999998,10279.6498,0.0,0.0,2022-11-15,Night
T144,2022,Summer,Beauty,Pune,Karnataka,C1041,P341,UPI,7700.8,49,2,1,0,8,3927.41,7854.82,7546.780000000001,3773.3920000000003,3927.41,50.0,2022-06-15,Morning
T145,2022,Winter,Home,Pune,Maharashtra,C1498,P16,UPI,23167.88,20,4,0,0,3,18534.3,74137.2,18534.320000000007,4633.576,55602.899999999994,75.0,2022-12-15,Night
T146,2022,Winter,Fashion,Mumbai,West Bengal,C1984,P70,Debit Card,27332.79,13,1,0,0,12,23779.53,23779.53,3553.260000000002,3553.2627,0.0,0.0,2022-12-15,Morning
T147,2022,Winter,Electronics,Bangalore,Maharashtra,C1609,P480,Debit Card,47547.33,20,1,0,0,1,38037.86,38037.86,9509.47,9509.466,0.0,0.0,2022-12-15,Night
T148,2021,Summer,Mobiles,Delhi,Tamil Nadu,C1531,P131,Wallet,18453.64,35,3,1,0,22,11994.87,35984.61,19376.31,6458.774,23989.739999999998,66.66666666666666,2021-06-15,Evening
T149,2020,Winter,Fashion,Delhi,Maharashtra,C661,P359,Credit Card,49008.94,17,3,0,0,17,40677.42,122032.26,24994.56000000001,8331.5198,81354.84,66.66666666666666,2020-12-15,Afternoon
T150,2022,Monsoon,Fashion,Pune,Delhi,C1243,P273,Wallet,27206.54,9,3,0,0,23,24757.95,74273.85,7345.77,2448.5886,49515.90000000001,66.66666666666667,2022-09-15,Evening
T151,2019,Monsoon,Beauty,Chennai,Delhi,C1179,P450,UPI,12274.97,51,2,0,0,21,6014.74,12029.48,12520.46,6260.2347,6014.74,50.0,2019-09-15,Evening
T152,2019,Monsoon,Home,Kolkata,Maharashtra,C1123,P218,Wallet,9744.89,43,2,0,0,4,5554.59,11109.18,8380.599999999999,4190.302699999999,5554.59,50.0,2019-09-15,Night
T153,2019,Monsoon,Mobiles,Bangalore,Karnataka,C194,P393,Debit Card,7256.41,22,2,0,0,16,5660.0,11320.0,3192.82,1596.4101999999998,5660.0,50.0,2019-09-15,Afternoon
T154,2019,Festive,Fashion,Chennai,Tamil Nadu,C711,P206,UPI,22756.06,24,2,0,0,20,17294.61,34589.22,10922.9,5461.4544000000005,17294.61,50.0,2019-11-15,Evening
T155,2021,Monsoon,Beauty,Hyderabad,Maharashtra,C193,P473,UPI,1291.94,6,4,0,1,9,1214.42,4857.68,310.0799999999999,77.5164,3643.26,75.0,2021-09-15,Morning
T156,2019,Winter,Mobiles,Mumbai,Karnataka,C888,P280,Wallet,22363.26,44,1,0,0,22,12523.43,12523.43,9839.829999999998,9839.8344,0.0,0.0,2019-12-15,Evening
T157,2022,Summer,Home,Mumbai,Telangana,C1233,P5,COD,49422.55,34,1,0,0,22,32618.88,32618.88,16803.670000000002,16803.667,0.0,0.0,2022-06-15,Evening
T158,2023,Winter,Fashion,Chennai,Telangana,C111,P73,Credit Card,33571.32,14,3,0,0,3,28871.34,86614.02,14099.94,4699.9848,57742.68000000001,66.66666666666667,2023-12-15,Night
T159,2019,Monsoon,Grocery,Pune,Karnataka,C805,P47,Wallet,38037.35,68,1,1,0,5,12171.95,12171.95,25865.4,25865.397999999997,0.0,0.0,2019-09-15,Night
T160,2021,Festive,Fashion,Mumbai,Delhi,C1562,P154,Wallet,6126.47,46,2,0,0,21,3308.29,6616.58,5636.360000000001,2818.1762,3308.29,50.0,2021-11-15,Evening
T161,2021,Monsoon,Fashion,Kolkata,Delhi,C1612,P82,Credit Card,23760.42,57,1,0,0,9,10216.98,10216.98,13543.44,13543.4394,0.0,0.0,2021-09-15,Morning
T162,2019,Summer,Mobiles,Mumbai,Telangana,C1746,P267,UPI,14453.91,57,4,1,0,16,6215.18,24860.72,32954.92,8238.7287,18645.54,75.0,2019-06-15,Afternoon
T163,2023,Winter,Mobiles,Kolkata,Delhi,C1716,P308,UPI,44726.06,44,4,0,0,4,25046.59,100186.36,78717.87999999999,19679.466399999998,75139.77,75.0,2023-12-15,Night
T164,2019,Summer,Mobiles,Hyderabad,Maharashtra,C1440,P301,COD,9228.37,20,3,0,0,6,7382.7,22148.1,5537.010000000003,1845.6740000000002,14765.399999999998,66.66666666666666,2019-06-15,Night
T165,2021,Summer,Mobiles,Bangalore,Delhi,C1319,P7,Wallet,23044.92,52,2,0,0,4,11061.56,22123.12,23966.72,11983.3584,11061.56,50.0,2021-06-15,Night
T166,2020,Summer,Beauty,Delhi,Karnataka,C425,P488,Credit Card,29484.78,65,1,0,0,7,10319.67,10319.67,19165.11,19165.107,0.0,0.0,2020-06-15,Morning
T167,2022,Winter,Electronics,Chennai,West Bengal,C785,P484,Wallet,25799.25,42,3,0,0,0,14963.57,44890.71,32507.04,10835.685,29927.14,66.66666666666666,2022-12-15,Night
T168,2021,Monsoon,Beauty,Chennai,Karnataka,C851,P132,Debit Card,41546.13,48,1,0,0,1,21603.99,21603.99,19942.14,19942.142399999997,0.0,0.0,2021-09-15,Night
T169,2019,Summer,Fashion,Kolkata,Delhi,C444,P163,Wallet,11726.37,19,3,0,0,15,9498.36,28495.08,6684.030000000001,2228.0103000000004,18996.72,66.66666666666666,2019-06-15,Afternoon
T170,2022,Winter,Beauty,Hyderabad,Karnataka,C1903,P344,Wallet,18994.08,65,3,0,0,7,6647.93,19943.79,37038.45,12346.152000000002,13295.86,66.66666666666666,2022-12-15,Morning
T171,2019,Festive,Home,Hyderabad,Tamil Nadu,C56,P180,Debit Card,39645.8,11,4,0,0,20,35284.76,141139.04,17444.160000000003,4361.0380000000005,105854.28,75.0,2019-11-15,Evening
T172,2019,Winter,Grocery,Pune,Telangana,C138,P51,Debit Card,26497.96,34,4,0,0,14,17488.65,69954.6,36037.23999999999,9009.3064,52465.950000000004,75.0,2019-12-15,Afternoon
T173,2020,Festive,Mobiles,Delhi,West Bengal,C1439,P38,Credit Card,20225.45,40,4,0,0,22,12135.27,48541.08,32360.72,8090.18,36405.81,74.99999999999999,2020-11-15,Evening
T174,2022,Winter,Home,Bangalore,Tamil Nadu,C435,P374,UPI,1666.24,15,3,0,0,10,1416.3,4248.9,749.8200000000002,249.93599999999998,2832.5999999999995,66.66666666666666,2022-12-15,Morning
T175,2022,Monsoon,Grocery,Chennai,Tamil Nadu,C1085,P79,COD,37718.59,33,4,0,0,15,25271.46,101085.84,49788.51999999999,12447.1347,75814.38,75.00000000000001,2022-09-15,Afternoon
T176,2020,Summer,Home,Kolkata,Delhi,C339,P313,Debit Card,48614.67,10,4,0,0,6,43753.2,175012.8,19445.880000000005,4861.467,131259.59999999998,74.99999999999999,2020-06-15,Night
T177,2021,Monsoon,Fashion,Hyderabad,Delhi,C560,P33,UPI,31090.29,55,2,0,0,16,13990.63,27981.26,34199.32000000001,17099.659499999998,13990.63,50.0,2021-09-15,Afternoon
T178,2019,Winter,Mobiles,Chennai,Tamil Nadu,C269,P11,Credit Card,42855.75,42,1,0,1,23,24856.34,24856.34,17999.41,17999.415,0.0,0.0,2019-12-15,Evening
T179,2023,Summer,Home,Kolkata,Tamil Nadu,C908,P395,Wallet,25940.41,26,1,0,0,2,19195.9,19195.9,6744.509999999998,6744.506600000001,0.0,0.0,2023-06-15,Night
T180,2019,Festive,Fashion,Mumbai,Maharashtra,C1887,P103,Credit Card,11737.71,58,2,0,0,14,4929.84,9859.68,13615.739999999998,6807.871799999999,4929.84,50.0,2019-11-15,Afternoon
T181,2019,Winter,Mobiles,Chennai,Maharashtra,C1387,P391,Credit Card,919.22,44,2,0,0,3,514.76,1029.52,808.9200000000001,404.4568,514.76,50.0,2019-12-15,Night
T182,2021,Summer,Electronics,Bangalore,Maharashtra,C1856,P394,Debit Card,32739.23,11,4,1,0,2,29137.91,116551.64,14405.28,3601.3152999999998,87413.73,75.0,2021-06-15,Night
T183,2019,Festive,Fashion,Kolkata,Telangana,C313,P176,COD,24756.82,44,4,0,0,10,13863.82,55455.28,43572.0,10893.000800000002,41591.46,75.0,2019-11-15,Morning
T184,2020,Festive,Beauty,Bangalore,Tamil Nadu,C313,P207,Debit Card,39148.49,28,1,0,0,1,28186.91,28186.91,10961.579999999998,10961.5772,0.0,0.0,2020-11-15,Night
T185,2020,Monsoon,Mobiles,Chennai,Karnataka,C1734,P109,Wallet,34795.18,45,2,0,0,6,19137.35,38274.7,31315.660000000003,15657.831,19137.35,50.0,2020-09-15,Night
T186,2022,Winter,Home,Mumbai,West Bengal,C837,P64,Debit Card,49400.03,55,2,0,0,14,22230.01,44460.02,54340.04,27170.016499999998,22230.01,50.0,2022-12-15,Afternoon
T187,2023,Festive,Grocery,Bangalore,Maharashtra,C1505,P6,Wallet,25613.57,43,4,0,0,13,14599.73,58398.92,44055.36,11013.8351,43799.19,75.00000000000001,2023-11-15,Afternoon
T188,2019,Summer,Home,Hyderabad,Delhi,C935,P259,Debit Card,21473.3,47,1,0,0,20,11380.85,11380.85,10092.45,10092.451,0.0,0.0,2019-06-15,Evening
T189,2019,Festive,Beauty,Kolkata,Tamil Nadu,C12,P373,COD,14479.64,63,3,1,0,6,5357.47,16072.41,27366.509999999995,9122.1732,10714.939999999999,66.66666666666666,2019-11-15,Night
T190,2021,Festive,Beauty,Chennai,Karnataka,C1078,P8,UPI,23947.69,29,2,1,0,16,17002.86,34005.72,13889.659999999996,6944.8301,17002.86,50.0,2021-11-15,Afternoon
T191,2020,Monsoon,Home,Mumbai,West Bengal,C1024,P167,COD,43669.0,29,1,0,0,9,31004.99,31004.99,12664.009999999998,12664.01,0.0,0.0,2020-09-15,Morning
T192,2023,Monsoon,Grocery,Hyderabad,Karnataka,C1242,P78,Debit Card,2313.5,28,1,0,0,17,1665.72,1665.72,647.78,647.78,0.0,0.0,2023-09-15,Afternoon
T193,2022,Summer,Mobiles,Chennai,Maharashtra,C1384,P352,Credit Card,48899.42,66,1,0,0,13,16625.8,16625.8,32273.62,32273.617199999997,0.0,0.0,2022-06-15,Afternoon
T194,2020,Monsoon,Fashion,Pune,Karnataka,C1450,P7,UPI,49666.7,47,2,0,0,5,26323.35,52646.7,46686.7,23343.349,26323.35,50.0,2020-09-15,Night
T195,2022,Festive,Beauty,Mumbai,Delhi,C1315,P450,Credit Card,29971.5,63,3,0,0,21,11089.46,33268.38,56646.12,18882.045,22178.92,66.66666666666666,2022-11-15,Evening
T196,2021,Festive,Beauty,Hyderabad,Maharashtra,C876,P13,COD,16710.9,58,4,0,0,18,7018.58,28074.32,38769.280000000006,9692.322,21055.739999999998,74.99999999999999,2021-11-15,Afternoon
T197,2021,Monsoon,Beauty,Bangalore,Karnataka,C1528,P14,UPI,11307.84,30,3,0,0,9,7915.49,23746.47,10177.05,3392.3520000000003,15830.980000000001,66.66666666666667,2021-09-15,Morning
T198,2019,Festive,Grocery,Chennai,West Bengal,C1011,P209,Debit Card,13969.22,58,1,0,0,16,5867.07,5867.07,8102.15,8102.1476,0.0,0.0,2019-11-15,Afternoon
T199,2023,Festive,Electronics,Chennai,Maharashtra,C1564,P294,Credit Card,2695.25,65,2,0,0,18,943.34,1886.68,3503.82,1751.9125,943.34,50.0,2023-11-15,Afternoon
T200,2022,Summer,Grocery,Bangalore,Maharashtra,C1124,P355,Debit Card,23860.53,48,2,0,0,19,12407.48,24814.96,22906.1,11453.054399999999,12407.48,50.0,2022-06-15,Evening
T201,2020,Monsoon,Mobiles,Pune,Maharashtra,C47,P18,Wallet,3054.75,13,3,0,0,16,2657.63,7972.89,1191.3599999999997,397.1175,5315.26,66.66666666666666,2020-09-15,Afternoon
T202,2021,Festive,Mobiles,Delhi,Telangana,C19,P55,UPI,35980.02,46,3,0,0,13,19429.21,58287.63,49652.42999999999,16550.8092,38858.42,66.66666666666666,2021-11-15,Afternoon
T203,2019,Monsoon,Mobiles,Hyderabad,Delhi,C1769,P492,Credit Card,18722.09,33,2,1,0,6,12543.8,25087.6,12356.580000000002,6178.289699999999,12543.8,50.0,2019-09-15,Night
T204,2019,Summer,Mobiles,Bangalore,Maharashtra,C1049,P342,COD,10128.36,62,3,0,0,18,3848.78,11546.34,18838.74,6279.583200000001,7697.5599999999995,66.66666666666666,2019-06-15,Afternoon
T205,2022,Monsoon,Mobiles,Chennai,Maharashtra,C1923,P358,COD,27333.71,67,4,0,0,23,9020.12,36080.48,73254.35999999999,18313.5857,27060.36,75.0,2022-09-15,Evening
T206,2021,Festive,Home,Hyderabad,Maharashtra,C1508,P247,COD,48693.21,53,4,0,0,6,22885.81,91543.24,103229.6,25807.401299999998,68657.43000000001,75.0,2021-11-15,Night
T207,2023,Monsoon,Beauty,Pune,Maharashtra,C1707,P354,COD,34817.53,15,4,0,0,11,29594.9,118379.6,20890.51999999999,5222.629499999999,88784.70000000001,75.00000000000001,2023-09-15,Morning
T208,2021,Festive,Grocery,Hyderabad,Karnataka,C880,P497,Credit Card,24688.99,58,1,0,0,5,10369.38,10369.38,14319.610000000002,14319.614200000002,0.0,0.0,2021-11-15,Night
T209,2022,Festive,Home,Delhi,West Bengal,C1491,P319,Wallet,38890.33,34,3,0,0,7,25667.62,77002.86,39668.130000000005,13222.7122,51335.240000000005,66.66666666666667,2022-11-15,Morning
T210,2022,Festive,Grocery,Chennai,Karnataka,C634,P451,COD,36926.33,69,2,0,0,8,11447.16,22894.32,50958.34,25479.1677,11447.16,50.0,2022-11-15,Morning
T211,2021,Summer,Electronics,Mumbai,West Bengal,C507,P44,COD,44608.43,62,1,0,0,17,16951.2,16951.2,27657.23,27657.2266,0.0,0.0,2021-06-15,Afternoon
T212,2022,Monsoon,Fashion,Delhi,Maharashtra,C802,P57,COD,10392.51,61,2,0,0,9,4053.08,8106.16,12678.86,6339.4311,4053.08,50.0,2022-09-15,Morning
T213,2021,Summer,Beauty,Delhi,Maharashtra,C230,P93,Wallet,42972.1,41,3,0,0,20,25353.54,76060.62,52855.67999999999,17618.560999999998,50707.079999999994,66.66666666666666,2021-06-15,Evening
T214,2020,Monsoon,Electronics,Mumbai,Delhi,C328,P3,UPI,15191.1,58,3,0,0,15,6380.26,19140.78,26432.52,8810.838,12760.519999999999,66.66666666666666,2020-09-15,Afternoon
T215,2021,Summer,Home,Mumbai,Maharashtra,C1995,P308,COD,47061.75,28,1,0,1,16,33884.46,33884.46,13177.29,13177.29,0.0,0.0,2021-06-15,Afternoon
T216,2021,Winter,Fashion,Pune,Tamil Nadu,C1971,P115,COD,14197.04,67,1,0,0,0,4685.02,4685.02,9512.02,9512.016800000001,0.0,0.0,2021-12-15,Night
T217,2022,Festive,Electronics,Pune,Maharashtra,C1726,P101,COD,46357.06,55,4,1,0,6,20860.68,83442.72,101985.52,25496.382999999998,62582.04,75.0,2022-11-15,Night
T218,2022,Festive,Grocery,Delhi,West Bengal,C1459,P426,UPI,48196.78,19,1,0,0,21,39039.39,39039.39,9157.39,9157.3882,0.0,0.0,2022-11-15,Evening
T219,2019,Summer,Fashion,Hyderabad,West Bengal,C1777,P429,COD,7445.47,51,4,0,0,8,3648.28,14593.12,15188.76,3797.1897000000004,10944.84,75.0,2019-06-15,Morning
T220,2019,Winter,Grocery,Bangalore,Karnataka,C1868,P407,UPI,48730.09,50,1,0,0,11,24365.04,24365.04,24365.05,24365.045,0.0,0.0,2019-12-15,Morning
T221,2020,Festive,Electronics,Bangalore,Karnataka,C694,P393,UPI,4469.0,34,4,0,0,0,2949.54,11798.16,6077.84,1519.46,8848.619999999999,74.99999999999999,2020-11-15,Night
T222,2019,Monsoon,Home,Delhi,Maharashtra,C527,P133,Debit Card,11084.68,24,3,0,0,9,8424.36,25273.08,7980.959999999999,2660.3232000000003,16848.72,66.66666666666666,2019-09-15,Morning
T223,2021,Summer,Grocery,Hyderabad,Maharashtra,C939,P401,Debit Card,22319.61,61,2,0,0,9,8704.65,17409.3,27229.92,13614.962099999999,8704.65,50.0,2021-06-15,Morning
T224,2022,Festive,Fashion,Mumbai,Telangana,C496,P192,COD,49681.15,53,3,0,0,9,23350.14,70050.42,78993.03,26331.0095,46700.28,66.66666666666666,2022-11-15,Morning
T225,2019,Festive,Electronics,Kolkata,West Bengal,C822,P3,Credit Card,24530.44,60,4,0,1,6,9812.18,39248.72,58873.03999999999,14718.264,29436.54,75.0,2019-11-15,Night
T226,2019,Summer,Grocery,Delhi,Delhi,C1304,P284,Debit Card,27610.39,60,3,0,0,23,11044.16,33132.48,49698.69,16566.234,22088.320000000003,66.66666666666667,2019-06-15,Evening
T227,2020,Summer,Home,Chennai,Maharashtra,C556,P89,Debit Card,34782.36,29,1,0,0,14,24695.48,24695.48,10086.88,10086.8844,0.0,0.0,2020-06-15,Afternoon
T228,2020,Monsoon,Beauty,Hyderabad,Maharashtra,C612,P31,Credit Card,48421.02,13,1,0,0,9,42126.29,42126.29,6294.729999999996,6294.7326,0.0,0.0,2020-09-15,Morning
T229,2021,Monsoon,Home,Chennai,Maharashtra,C1745,P114,Wallet,39210.9,26,2,1,0,15,29016.07,58032.14,20389.660000000003,10194.834,29016.07,50.0,2021-09-15,Afternoon
T230,2022,Festive,Home,Chennai,West Bengal,C1521,P82,COD,11362.87,41,2,0,0,15,6704.09,13408.18,9317.56,4658.7767,6704.09,50.0,2022-11-15,Afternoon
T231,2020,Festive,Beauty,Delhi,Karnataka,C544,P378,Wallet,15288.95,32,3,0,0,19,10396.49,31189.47,14677.380000000005,4892.464,20792.980000000003,66.66666666666667,2020-11-15,Evening
T232,2019,Summer,Home,Hyderabad,Delhi,C291,P55,Wallet,5061.89,18,2,0,0,0,4150.75,8301.5,1822.2800000000009,911.1402,4150.75,50.0,2019-06-15,Night
T233,2022,Festive,Beauty,Chennai,Maharashtra,C706,P67,UPI,32293.73,34,1,0,1,10,21313.86,21313.86,10979.87,10979.8682,0.0,0.0,2022-11-15,Morning
T234,2022,Festive,Beauty,Pune,West Bengal,C484,P166,UPI,9200.87,43,1,0,0,18,5244.5,5244.5,3956.370000000001,3956.3741000000005,0.0,0.0,2022-11-15,Afternoon
T235,2019,Summer,Grocery,Pune,Tamil Nadu,C80,P248,COD,13018.76,61,1,0,0,17,5077.32,5077.32,7941.44,7941.4436,0.0,0.0,2019-06-15,Afternoon
T236,2020,Festive,Grocery,Hyderabad,Maharashtra,C1690,P299,Credit Card,44428.06,9,4,0,0,2,40429.53,161718.12,15994.119999999995,3998.5254,121288.59,75.0,2020-11-15,Night
T237,2019,Festive,Beauty,Bangalore,Telangana,C1923,P248,UPI,16472.43,16,4,0,0,14,13836.84,55347.36,10542.36,2635.5888,41510.520000000004,75.00000000000001,2019-11-15,Afternoon
T238,2022,Winter,Electronics,Kolkata,Telangana,C1689,P333,Debit Card,28419.01,39,3,0,0,5,17335.6,52006.8,33250.23,11083.4139,34671.200000000004,66.66666666666667,2022-12-15,Night
T239,2023,Monsoon,Fashion,Chennai,Maharashtra,C1256,P167,COD,19998.79,45,4,0,0,9,10999.33,43997.32,35997.840000000004,8999.4555,32997.99,75.0,2023-09-15,Morning
T240,2023,Summer,Electronics,Chennai,Karnataka,C108,P386,Wallet,3886.76,67,2,1,0,2,1282.63,2565.26,5208.26,2604.1292000000003,1282.63,50.0,2023-06-15,Night
T241,2021,Winter,Beauty,Hyderabad,Telangana,C616,P370,COD,18270.62,46,1,0,0,9,9866.13,9866.13,8404.49,8404.4852,0.0,0.0,2021-12-15,Morning
T242,2019,Monsoon,Fashion,Pune,Telangana,C359,P171,UPI,20521.8,69,3,0,0,15,6361.76,19085.28,42480.12,14160.042,12723.519999999999,66.66666666666666,2019-09-15,Afternoon
T243,2019,Monsoon,Grocery,Kolkata,Telangana,C1498,P100,Credit Card,44805.91,69,4,0,0,3,13889.83,55559.32,123664.32,30916.0779,41669.49,75.0,2019-09-15,Night
T244,2021,Monsoon,Fashion,Bangalore,Telangana,C204,P105,Wallet,16357.64,47,3,0,0,0,8669.55,26008.65,23064.27,7688.0908,17339.100000000002,66.66666666666667,2021-09-15,Night
T245,2021,Winter,Beauty,Chennai,Maharashtra,C190,P498,Credit Card,19086.21,64,3,0,0,21,6871.04,20613.12,36645.51,12215.1744,13742.079999999998,66.66666666666666,2021-12-15,Evening
T246,2021,Winter,Grocery,Delhi,West Bengal,C1131,P428,COD,39188.26,24,2,0,0,17,29783.08,59566.16,18810.36,9405.1824,29783.08,50.0,2021-12-15,Afternoon
T247,2022,Monsoon,Fashion,Pune,Delhi,C1481,P146,Credit Card,37996.04,67,2,0,0,3,12538.69,25077.38,50914.7,25457.346800000003,12538.69,50.0,2022-09-15,Night
T248,2019,Festive,Fashion,Hyderabad,Delhi,C202,P443,Credit Card,39954.61,28,2,0,0,4,28767.32,57534.64,22374.58,11187.2908,28767.32,50.0,2019-11-15,Night
T249,2022,Festive,Electronics,Hyderabad,Karnataka,C1086,P202,COD,47697.78,39,3,0,0,20,29095.65,87286.95000000001,55806.38999999999,18602.1342,58191.30000000001,66.66666666666667,2022-11-15,Evening
T250,2021,Winter,Fashion,Pune,West Bengal,C753,P44,Wallet,39818.76,45,3,0,0,3,21900.32,65700.95999999999,53755.32000000001,17918.442000000003,43800.63999999999,66.66666666666666,2021-12-15,Night
T251,2019,Winter,Beauty,Chennai,Maharashtra,C1597,P304,Credit Card,20498.89,20,2,0,0,18,16399.11,32798.22,8199.559999999998,4099.778,16399.11,50.0,2019-12-15,Afternoon
T252,2022,Winter,Mobiles,Bangalore,Tamil Nadu,C174,P296,Credit Card,41111.12,10,4,0,0,19,37000.01,148000.04,16444.440000000002,4111.112,111000.03,75.0,2022-12-15,Evening
T253,2022,Monsoon,Mobiles,Chennai,Delhi,C169,P128,COD,25532.0,24,1,1,0,18,19404.32,19404.32,6127.68,6127.68,0.0,0.0,2022-09-15,Afternoon
T254,2021,Festive,Mobiles,Pune,Tamil Nadu,C372,P270,Debit Card,14030.16,60,2,0,0,2,5612.06,11224.12,16836.199999999997,8418.096,5612.06,50.0,2021-11-15,Night
T255,2019,Winter,Beauty,Mumbai,Delhi,C1544,P307,Credit Card,15285.27,12,4,0,1,19,13451.04,53804.16,7336.919999999998,1834.2323999999999,40353.12,75.0,2019-12-15,Evening
T256,2021,Winter,Mobiles,Chennai,Delhi,C1384,P125,UPI,11347.35,10,3,0,0,12,10212.62,30637.86,3404.1899999999987,1134.735,20425.239999999998,66.66666666666666,2021-12-15,Morning
T257,2019,Summer,Electronics,Kolkata,Karnataka,C993,P59,Wallet,7420.65,12,3,0,0,23,6530.17,19590.51,2671.4399999999987,890.4779999999998,13060.339999999998,66.66666666666666,2019-06-15,Evening
T258,2023,Monsoon,Beauty,Pune,Telangana,C550,P163,Credit Card,9387.62,66,4,1,0,19,3191.79,12767.16,24783.320000000003,6195.8292,9575.369999999999,74.99999999999999,2023-09-15,Evening
T259,2020,Summer,Grocery,Kolkata,Karnataka,C1934,P316,COD,3346.27,18,4,0,0,17,2743.94,10975.76,2409.32,602.3286,8231.82,75.0,2020-06-15,Afternoon
T260,2020,Festive,Beauty,Pune,Delhi,C1881,P211,UPI,44444.85,7,3,0,0,5,41333.71,124001.13,9333.419999999998,3111.1395,82667.42000000001,66.66666666666667,2020-11-15,Night
T261,2020,Summer,Beauty,Mumbai,West Bengal,C961,P328,COD,46564.19,6,3,0,0,23,43770.34,131311.02,8381.550000000017,2793.8514,87540.68,66.66666666666666,2020-06-15,Evening
T262,2021,Summer,Fashion,Kolkata,Telangana,C1025,P276,Credit Card,29421.17,26,3,0,0,19,21771.67,65315.01,22948.5,7649.504199999999,43543.340000000004,66.66666666666667,2021-06-15,Evening
T263,2023,Summer,Fashion,Kolkata,West Bengal,C935,P82,UPI,42056.38,10,3,0,0,23,37850.74,113552.22,12616.919999999998,4205.638,75701.48000000001,66.66666666666667,2023-06-15,Evening
T264,2019,Monsoon,Fashion,Delhi,West Bengal,C533,P44,Wallet,9341.84,54,2,0,0,5,4297.25,8594.5,10089.18,5044.5936,4297.25,50.0,2019-09-15,Night
T265,2022,Festive,Home,Hyderabad,West Bengal,C1139,P330,Wallet,45103.36,48,3,0,0,5,23453.75,70361.25,64948.83,21649.612800000003,46907.5,66.66666666666666,2022-11-15,Night
T266,2019,Summer,Electronics,Kolkata,Telangana,C1243,P149,Wallet,25416.81,12,3,0,0,21,22366.79,67100.37,9150.06,3050.0172000000002,44733.579999999994,66.66666666666666,2019-06-15,Evening
T267,2022,Monsoon,Beauty,Hyderabad,West Bengal,C1712,P136,Debit Card,3544.82,28,4,0,0,16,2552.27,10209.08,3970.2000000000007,992.5496,7656.8099999999995,75.0,2022-09-15,Afternoon
T268,2019,Festive,Beauty,Pune,Telangana,C867,P130,COD,7237.37,31,4,0,0,16,4993.79,19975.16,8974.32,2243.5847,14981.369999999999,75.0,2019-11-15,Afternoon
T269,2023,Winter,Fashion,Bangalore,Tamil Nadu,C554,P426,Credit Card,15587.03,57,4,1,0,4,6702.42,26809.68,35538.44,8884.607100000001,20107.260000000002,75.00000000000001,2023-12-15,Night
T270,2022,Summer,Beauty,Chennai,Maharashtra,C1801,P238,UPI,2369.17,55,3,0,0,16,1066.13,3198.3900000000003,3909.12,1303.0435,2132.26,66.66666666666666,2022-06-15,Afternoon
T271,2021,Festive,Grocery,Delhi,Delhi,C1028,P31,COD,15602.81,32,4,0,0,8,10609.91,42439.64,19971.6,4992.8992,31829.73,75.0,2021-11-15,Morning
T272,2019,Summer,Beauty,Pune,Maharashtra,C1723,P175,Credit Card,3184.54,63,3,0,0,19,1178.28,3534.84,6018.78,2006.2602,2356.5600000000004,66.66666666666667,2019-06-15,Evening
T273,2019,Winter,Mobiles,Mumbai,West Bengal,C70,P66,Debit Card,11954.17,29,3,0,0,1,8487.46,25462.38,10400.130000000005,3466.7093,16974.920000000002,66.66666666666667,2019-12-15,Night
T274,2022,Festive,Grocery,Bangalore,Karnataka,C323,P453,Credit Card,13430.35,48,4,0,0,18,6983.78,27935.12,25786.28,6446.568,20951.34,75.0,2022-11-15,Afternoon
